text,id,media
"A Bolsonarista Celina Leão atuando para Bolsonaro, vejam isso o relator da CPI dos Atos Antidemocráticos do DF, que vai investigar [inclusive] policiais militares, é o deputado Hermeto, subtenente da Polícia Militar do DF. A piada está pronta, vamos rir ? 🇧🇷 Essa é boa.",1623832962432176128,
"Só para explicar:\n\nA emoção humana é bem mais complexa que 5 manifestações de amor, e nossa preferência por isso muda de acordo com quem é a outra pessoa, de como nos sentimos, da situação, das fases da vida e tudo mais.",1623832895067508736,
"@Alexand92840726 @CleuzaTur @ValdiviaLiette @borgescm @asarock8 @neylopesmachado @RamosEneildes @OAlagoas @joaodomenech @VidaLeveLivre13 @Maria_Irritada @agaribaldiof @augusto7_cesar @chelonilo @dosSHernani @Fape2 @HelderSCosta @josehil44904368 @Lucier96025171 @MariaNe88365045 @NelsonForteo1 @sergio_heinrich @vania378 @AlmirSi65711392 @bobclaye @copo_ss @edusilvafogo @FragaEna @IsmaelLimaCort2 @KatiaSchmidt14 @MacMoraes1 @MAURICIOO13 @OUROGOLD1 @robeliaduarte @soupurabucha @wagnermereb @altinomessias1 @boyzin2000 @CpsSilveira13 @el_zazen @francisco_491 @IvaniziMello @kiko_valentin @Magda73683506 @PandiniLeandro @robson7745 @Srgio45974011 @wellcione @LulaOficial Boa Noite, Nobres Guerreir@s!\n“Quero aqui aproveitar para agradecer a todos e a cada um de vocês que se perfilaram ao lado do Brasil, ao longo destes últimos dias, em repúdio aos atos antidemocráticos que ocorreram em Brasília.”\n@LulaOficial \n#LulaDoBrasilEdoMundo https://t.co/2cJZ2hDmY1",1623832867296972800,
"Atos de vandalismo criaram “comunhão nacional” pela democracia, diz Rosa Weber. ""Os juízes e juízas brasileiros honram a toga que vestem"", disse a ministra. https://t.co/dVHerSYYt7",1623832809939902471,
"4 - Por essa ótica, por exemplo, o ataque de Bolsonaro às urnas eletrônicas, em julho de 2022, não pode ser dissociado da quebradeira em Brasília. Com isso, as investigações envolvendo o ex-presidente, no âmbito das milícias digitais, deverão permanecer com Moraes. +",1623832770639237120,
https://t.co/Sh4cG2Lqeq via @portalr7,1623832687201947648,
"Lula MENTE ao dizer que não sabia do risco das manifestações no dia 08 de janeiro, by @leandroruschel https://t.co/9mqd6ow2QD",1623832682374332417,
Xi - a turma do Fazuéli vai dizer que é Fake News. \nDocumento mostra que GSI avisou governo sobre invasão de extremistas em 8 de janeiro\nO relatório foi enviado também à Comissão Mista de Controle de Atividades de Inteligência do Congresso Nacional. \nhttps://t.co/gLm7EsRma4,1623832662598205442,
"Planalto também falhou em conter manifestações, diz governadora do DF https://t.co/tpTMbnXfNE",1623832635817467904,
TODAS AS ARMAS FALHARAM AO MESMO TEMPO?  https://t.co/hw7D351U0K,1623832579307720704,
"Antes do clamor ocidental pró-Xinjiang, tivemos apelo Free Tibet no início do século XXI. A narrativa voltava-se contra a opressão aos budistas e seu líder expatriado, o Dalai Lama. Manifestações (com tibetanos kkkk) pelo mundo, sobretudo às vésperas da Olimpíada na China.🇨🇳🧵 https://t.co/7CIdB2cxQN",1623832529127063554,
"@ATROMBETA3 Os verdadeiros responsáveis são infiltrados a mando da esquerda, com omissão do ministro da justiça e do presidente para acabar com os manifestações legítimas, os vídeos demonstram.",1623832353251463169,
"“Não deixe chegar ao Supremo”, disse Torres a secretário interino durante ataque terrorista em Brasília\nhttps://t.co/Lk0AkpIZ3n",1623832334159040513,
"@Terra__Brasilis Os nordestinos não tem culpa vc fica querendo dividir o Brasil, as caixinhas milagrosas que são as responsáveis por essa bosta que estamos no momento. Mas não ESQUEÇA que estamos sobre intervenção militar e na hora certa virá a Vitória Gloriosa!",1623832278911664133,
"Militares podem cometer os crimes que quiserem: NUNCA SÃO PRESOS. No dias das prisões, em Brasília, o cmt. do Exército impediu a ação da PM e permitiu no dia seguinte... conseguiu tempo para que os militares do grupo terroristas e os parentes de militares abandonassem o local. https://t.co/9pa0ETQ2tm",1623832050875629575,
Dia do Frevo ☂️\n\nO frevo é uma dança folclórica típica do carnaval de rua do Brasil. É uma das principais danças tradicionais brasileiras e uma das manifestações culturais mais conhecidas na região nordeste do país. https://t.co/wZDLFteOvx,1623831997582909440,
"Um mês após a invasão dos palácios em Brasília, manifestantes seguem detidos em penitenciárias como criminosos comuns. Leia entrevista exclusiva com a advogada Géssica Araújo e conheça a deplorável condição dos campos de reeducação democrática do STF.\nhttps://t.co/AT0sFgbIjt",1623831968990257152,
"O requerimento foi enviado na tarde desta quinta-feira (9), e faz parte de uma série de ações da CPI. @Hermeto_oficial #cldf #cpi #atosantidemocraticos    https://t.co/j2WyKL7Rvp",1623831875696357377,
📊 Trajetória de Key Alves em números: \n👑 0 Líder \n👼 0 Anjo \n🫵 1 Indicação pelo Líder \n🫡 3 Manifestações golpistas \n↩️ 0Bate e Volta \n📞 0Big Fone \n😬 2 Sisos Nascendo \n😈 2 Sexo no Quarto do Líder \n🤬 999 Ciúmes de Larissa \n🤮 21 Chulés cheirados \n👯‍♀️35 rivalidades c mulheres,1623831824416792579,
"Lula não quer CPI para apurar o 8 de Janeiro, e agora colocou em sigilo as imagens das manifestações no Planalto do dia 8. O que eles estão escondendo? Por quê acusaram Bolsonaro e agora querem deixar tudo quieto? Será que nos acham  tão idiota para pensar não foram os LULISTAS. https://t.co/3CvBVjWsid",1623831765205876738,
"Infelizmente, deve ser algo de errado com a minha pessoa. Sou militante do PT tem mais 10 anos, participei ativimente de todas eleições, manifestações e etc desde então. Mas não recebi nenhum convite pra Ministro de Estado. As vezes é díficil. Só sirvo para eleições?",1623831653993906178,
"@LulaOficial @deciolimapt Boa Noite, Valios@s Guerreir@s!Quero aqui aproveitar para agradecer a todos e a cada um de vocês que se perfilaram ao lado do Brasil e das instituições brasileiras, ao longo destes últimos dias, em repúdio aos atos antidemocráticos que ocorreram em Brasília\n#LulaDoBrasilEdoMundo https://t.co/ckk3kJLWT8",1623831611535155200,
"@alexandre 😂😂😂😂😂, lembrei do maduro condenando atos antidemocráticos.",1623831396568428544,
"🚫 Pavor mesmo, é  saber que o Gov bolsonarista, sabendo que as defensoria só têm atribuição de atuar no próprio, mesmo assim desfalca os cofres estaduais com passagens e hospedagens de 4 defensores rumo a Brasília para defender terroristas.\nImpeachment p/Jorginho. https://t.co/DW1hAOLP3P",1623831296962187265,
"Pra variar, o descondenado MENTIU sobre não ter sido avisado sobre a possibilidade de manifestações violentas. No relatório, a Abin informava que havia identificado a convocação de caravanas em diversos estados do país para que se deslocassem à capital. 👇🧵 https://t.co/hRf63NmaAA",1623831276535877637,
INTERVENÇÃO MILITAR AMANHÃ GENTE https://t.co/prEs0OcypH,1623831073737039872,
"Planalto também falhou na invasão de 8 de janeiro, diz governadora do DF https://t.co/gMf2bwBTa3 La vem um defensora dos atos golpistas em Brasília seu governo facilitou a entrada do terroristas em Brasília idiota e seu secretaria ainda esta preso e seu governo foi suspenso.",1623830863145213960,
"@dayaneponte @RaquelStasiaki Mas existem pessoas que defendem o comunismo, que pra ser instalado no país, teria medidas mil vezes mais duras do que uma intervenção militar, pois passa por tomar os bens que o ditador que tiver no poder, julgar que deve ser do Estado, deve prender esse imbecis tb?",1623830710317359107,
@MrioCBraga1 @Zueiro964606901 @alexandre Se a intervenção militar está na constituição e para ser usada em certos casos como esse da eleição,1623830435498262530,
"@aecio141 @RaquelStasiaki A pessoa pode ser a favor de comunismo, que é um regime que pra implementar no país, teria medidas muito mais duras que uma intervenção militar, pois faria expropriação dos bens das pessoas e muito mais coisas",1623830235798962177,
"Planalto também falhou em conter manifestações, diz governadora do DF - Revista Oeste https://t.co/pgOvvdArCy",1623830167029182464,
"@TerraBrasilnot Exatamente isso. Já que estavam no poder, e tinham conhecimento das manifestações e do risco de invasões, faltou competência e gerenciamento por parte do ministro da justiça.",1623830064583286792,
"@LulaOficial @JanjaLula @ricardostuckert TSE NÃO entregou os códigos-fontes para provar a vitoria do Lula,tem 280 mil urnas irregulares, Moraes esta dando de ditador, infiltrados nas manifestações, por isso Lula ñ quer CPI, presos inocentes, suspeita de farsa Yanomamis e dossiê. CADÊ AS FFAA?",1623830020337594374,
"A Kallas da Estónia e a Marin da Finlândia têm tido muitas manifestações de apreço do mulherio tuga que debita alarvidades nas tvs da parvalheira, digam-me lá?... https://t.co/WpYCK5yYRR",1623829936934129666,
Então se o GSI avisou e da Sala imponente o Ministro não fez nada quem cometeu crime foi quem não estava trabalhando 🤔\n\nhttps://t.co/r8HPhh8h3F,1623829923122094080,
"@baraofabio Porque a emoção humana é bem mais complexa que 5 manifestações de amor, e nossa preferência por isso muda de acordo com quem é a outra pessoa, de como nos sentimos, da situação, das fases da vida e tudo mais.",1623829905845755904,
Imagens mostram que recuo de militares permitiu passagem de golpistas https://t.co/hJoYxaaMIU #g1,1623829892734279680,
"O ministro @FlavioDino é uma figura pública que vem atuando incansavelmente pela pacificação do Brasil, contra a violência e em defesa da democracia. A bancada do PSB não vai admitir esse tipo de ameaça e tomará as medidas cabíveis para que o parlamentar responda por seus atos.",1623829628572819456,
"@SamuelFelix13PT @SpaceAllBR @sequeira_kg @rosinha_virg @AndrLuizCMarti1 @fabymachados @MariaIzabelBat2 @ElizetevelosoS @HelenaT11664654 @callss64 @LuizCarlosFPai1 @AlexandrePT13CV @cyberne28795530 @Alexand92840726 @TalaskaAlceri @lolaescreva @manobrown @silviolual @GilDoVigor @MilVezes4 @lacerdaeh @Simonycorredora @EsquerdaSil @andr67272991 @profrafic @MilitanciaPt13 @idelioficial @hilde_angel @2009_sonia @AnglicaAires @CorneliusTeite1 @ed1961 @guerrapeixe52 @JessyReis11 @lildolilda @Marcio_PT13 @MissDizzy6 @PatriciaHelenaq @silvanafpires71 @Valdire71051513 @albertosampaio @Casnasc01 @dearthagan @ForaBozo2020 @JosJoaquimGuer5 @Nane_RJ @PradoEimar @RosaVyanna @LulaOficial Boa Noite, Povo do Am@r\nQuero aqui aproveitar p/agradecer a todos e a cada um de vocês que se perfilaram ao lado do País e das instituições, ao longo destes últimos dias, em repúdio aos atos antidemocráticos que ocorreram em Brasília.\n#LulaDoBrasilEdoMundo https://t.co/2Ya7blxIWe",1623829401304461312,
https://t.co/X5lmMACtIe,1623829333381873667,
"Ao todo, 916 pessoas seguem presas na Papuda por participarem das manifestações do dia 8 de janeiro\n\nhttps://t.co/5qzpbf3kFe",1623829323894358022,
"Os atos antidemocráticos que ocorreram no dia 8 de janeiro em Brasília impulsionaram uma campanha de ódio e desinformação contra a primeira-dama do Brasil, a socióloga Rosângela da Silva, também conhecida como @JanjaLula. https://t.co/qF9iFlFayk",1623829176485650434,
"Perícia da PF diz que Torres mandou barrar entrada de golpistas no STF. Agora todos lutaram para coibir o terrorismo em Brasília, mais porque houve a invasão aos três Poderes? https://t.co/e0ZS3mGzSc via @UOLNoticias @UOL",1623828937058009088,
"@marcelopjs Um ataque golpista é um ataque feito por golpista,com pautas golpistas.\nO acampamento em frente ao quartel de Brasília;era um acampamento golpista \nSaíram do acampamento golpista , atacaram os prédios dos Três Poderes e voltaram para o acampamento \nSão fatos,não é um narrativa.",1623828841713004544,
@PauloCappelli_ Merdopolis sendo Merdopolis. Atos antidemocráticos são os crimminosoos que o PT e seus sócios togados contratam e enfiaram goela abaixo pra destruir e culpar os patriotas. Está tudo tão na cara que a gente daqui segue na pipoca até vcs caírem. Esquerdalhas se degladiando...,1623828758841925632,
"🚨ATENÇÃO: Em uma entrevista, o Ministro da Justiça, Flávio Dino, afirmou que o ex-presidente Jair Bolsonaro se colocou na investigação sobre os atos antidemocráticos de 08/01 ao compartilhar vídeos de cunho golpista em suas redes sociais.\n\n🗞️UOL",1623828661337001984,
"@RaquelStasiaki Não faz sentido, pedir legalização das drogas incide em passar por um processo de viabilizar por meio da lei uma mudança, já pedir intervenção militar é ir contra uma lei já estabelecida, exigindo que se passe por cima dela pra estabelecer um estado de exceção",1623828526704037890,
"Será que vão tirar o Xandão de lá,só assim pra diminuir os atos antidemocráticos https://t.co/7c1fG3JSEu",1623828374098522112,
@lumoherdaui @Poder360 @MichelePradoBa @folha Como manifestações aqui na rede.,1623828277524570114,
Documento mostra que GSI avisou governo sobre invasão de extremistas em 8 de janeiro  \n\n#R7 #PortalR7 https://t.co/SVrMjfwN80,1623828161774460931,
As manifestações são um complô do TCU para subverter os companheiros e companheiras! #DesculpasDoPT,1623827986901352449,
"Marcos Rocha abre o coração para parabenizar o filho que completa 15 anos: 'Aprendi o que é amor'\n\nPara comemorar a data, diversas manifestações de congratulações foram publicadas em rede social com direito a vídeo e relatos emocionantes.\n\nhttps://t.co/UwAx2AGECh https://t.co/SRStyTKzMN",1623827955850829824,
STF cria pontos de memória e segue restaurando itens destruídos durante atos antidemocráticos\nhttps://t.co/nyq5TxQFPu,1623827863710433281,
https://t.co/EMkFAmc1s1,1623827836988424195,
A Gleici em Brasília mostrando como ficou tudo depois da invasão. \n\nÉ a melhor campeã do BBB sim e falo com tranquilidade.,1623827833377198080,
"Esqueçam intervenção militar e esqueçam código fonte, foquem nas CPMI’s. O caldo engrossou. A pressão deu certo, esse governo não governa e o piroquinha já tá murcho.",1623827823109586945,
Documento mostra que GSI avisou governo sobre invasão de extremistas em 8 de janeiro https://t.co/XHDnJTfoxv #R7 via @portalr7,1623827713868824579,
"pq as páginas não estao divulgando que o lula pediu sigilo nas imagens com relação a invasão no planalto em brasília? \n\nnão é sobre notícia, sobre deixar à população alerta. É sobre divulgar somente aquilo que eles querem que você veja.",1623827655173804033,
"Dos mesmos criadores de ""meu cachorro comeu meu dever de casa"", vem aí: ""deu pane na munição"", IMPERDÍVEL!\nhttps://t.co/yCR4cQpnw4",1623827378672660482,
Terrorismo em Brasília: PMs presos disseram à PF que recuaram diante de terroristas na invasão ao STF porque ‘houve falha de munição química’ https://t.co/gFkrucOcfx,1623827353599180801,
"#RBTaovivo\nHoje no Repórter Brasil Tarde: Preço do diesel está mais barato nas distribuidoras; Após um mês, saiba mais sobre as investigações e consequências dos atos terroristas em Brasília; É urgente a necessidade de água potável para o povo yanomami.  https://t.co/UnPhr189Wx",1623827109872271360,
PF devolve à Câmara bola autografada por Neymar que foi furtada durante invasão bolsonarista de 8 de janeiro\n\nhttps://t.co/9EVldelth4,1623827087936167937,
Atos antidemocráticos ou invasões https://t.co/thVCBeDFYt,1623826606325215232,
Enquanto a extrema esquerda suportou o governo não houve manifestações. https://t.co/KbXlnfpUtw,1623826128346513414,
"No Crossfire desta quinta-feira, Manuela Ferreira Leite e Bernardino Soares analisam o Dia da Indignação nacional, com manifestações em vários setores um pouco por todo o país. https://t.co/e7noQ9nYr2",1623825857205751808,
"Nossa equipe saiu de SC para o PR para continuar as pesquisas. \nEm SP estamos barrando por FLOOD 3 sites nos EUA que estão convocando manifestações contra nosso Presidente Lula. Coisa do Allan dos Santos.\nNossos agradecimentos aos Grupos amigos PIPI EN, Anonymous EU e DMKY EU .",1623825852214525952,
"Um dia antes dos ataques às sedes dos Três Poderes, o governador afastado do Distrito Federal, Ibaneis Rocha, disse para o presidente do Senado, Rodrigo Pacheco, que não haveria problemas e que usaria todo o efetivo policial para conter as manifestações. https://t.co/70i73FKdEH",1623825815929585665,
Tudo que envolve essa gente que está no poder é terrivelmente falso. https://t.co/tenhMaL2fM,1623825690054299649,
"Aprenda Brasil, como se faz manifestações contra reforma da previdência https://t.co/pw1hWTNhyY",1623825644755853312,
eu vejo psis rompendo com pcts por conta de manifestações de transferência negativa e algo me diz que eu ia adorar fazer análise deles,1623825596731072512,
"Atos antidemocráticos não são maiores que a força das instituições, da Constituição e da democracia. Hoje, 1/2/23, é a abertura do ano judiciário e o plenário do Supremo está pronto, como sempre, para debater temas relevantes para os brasileiros. #DemocraciaInabalada https://t.co/WRSzXh3okP",1623825534030340096,
@BrazilDasa @Damadeferroofic Nem usava tweeter antes das manifestações 🤭,1623825508478685184,
"Pelos os vídeos que tem nas redes, foi tudo armação para criminalizar as manifestações. \nhttps://t.co/w6fsMCiBHy",1623825474211221504,
"Me ajudem aí….. invasão de prefeituras é um ato antidemocrático tb????\n\nPq é um poder executivo igual deo de Brasília, guardada as devidas proporções. https://t.co/SW8Q8GWAlA",1623825175413227520,
"@CintiaPearce É um crime que uma mãe coloque a própria filha em fanatismo político. Deixa de ser imbecil, uma criança não merece passar por isso. Vcs são todos terroristas mesmo, fazem oq fizeram em Brasília, matam, roubam e ainda usam as crianças. De Jesus nunca teve nada.",1623825069645471750,
"Ibaneis não foi conivente com invasão de 8 de janeiro em Brasília, aponta perícia da PF https://t.co/fAUi1UnC5y",1623825029191372800,
Secom do Senado proíbe chamar vândalos de 8 de janeiro de 'manifestantes'. \n\nRevisão do Manual de Estilo recomenda classificar o episódio de 'atos antidemocráticos' ou 'invasões'. (Folha),1623824898169733120,
"Bom dia, boa tarde ou boa noite! Saiu na @revistacult agorinha um pequeno artigo em parceria com @ombudsmanviktor em que argumentamos a dimensão política dos memes de Bom Dia!, que inundam os grupos do zap da família todos os dias.\nhttps://t.co/Vz5NyOYrQA\n 👇 https://t.co/YGVll02zoM",1623824833061523457,
