text,id,media
Não vai não!\nSe não houver intervenção Militar!\nNós iremos toca fogo com todos os comunistas dentro desta merda!\nSe não for para viver a Pátria Livre! Vou morrer pelo meu Brasil! Mais antes mando para o inferno um milhão de Comunistas FDP! https://t.co/bO0wLhlr2y https://t.co/azhXQSoQxn,1609261381554937858,0.9772759950000001
"Bolsonaristas seus filho da puta, já chega, agora minha mulher tá preocupada com intervenção militar\n\nCHEGA PRA VOCÊS, DEIXARAM MINHA MULHER PREOCUPADA EU VOU ARRANCAR O CU DE VCS SEUS SAFADOS, VAO TRABALHAR SEUS VADIOS",1587473974107193344,0.97732079
Os terroristas que estão em Brasília devem ser MORTOS! Não tem outro jeito. Cadeia é pouco. Não tenho pena de terrorista de extrema direita que claramente não tem apreço pelo Brasil.,1612184777552961537,0.9774586249999999
"@GayerGus Para extremistas, terroristas, o tratamento ainda está muito brando. Esses seres desprezíveis tem que morrer na cadeia, no mínimo. Estão tendo um tratamento muito humano ainda, depois do que fizeram em Brasilia. Pena você tenha do contribuinte, do povo brasileiro e da democracia.",1612621488112242690,0.97748337
"@davimendonca_DM @GayerGus Vergonha é o que vc deveria ter na sua cara de falar manifestações pacíficas, um monte de bandido terrorista desocupados invadem e saqueiam e quebram, gás e borracha neles sem dó, pq tudo que eles pediram agora terão!!!",1612744685990051841,0.97752047
ENFIA ESSE NGC D INTERVENÇÃO MILITAR NO CU BOLSONARISTAS VÃO TUDO SE FUDE ENFIA UMA TORA NO CU D CADA UM,1612227779373764608,0.97798727
"Prendam todos esses fascistas, bandidos, terroristas bolsonaristas, enquanto não houver respostas duras para esses atos criminosos, esses golpistas continuarão agindo contra a democracia. #brasilia #Brazil Bolsonarismo é um câncer que precisa ser destruído.",1612205342108131332,0.9780729699999999
"...bradou: ""Onde estão os machos desse país? Se é preciso guerra, que se tenha guerra""..\n\nDaí terroristas tentam explodir uma bomba num caminhão de gasolina no aeroporto de Brasília \n\n""é armação"" \n\nCínicos, mentirosos, covardes, terroristas\n\nNão vejo a hora de ver todos na cadeia",1607015898476613633,0.97828457
VAGABUNDOS terroristas destruindo brasília. todo bolsonarista que chegar perto de mim vai levar um murro vou tratar como se fosse nazista,1612174109101760512,0.9787588199999999
"@drpaulofaria22 Exagero?\nExagero é a PM bater recordes de balas perdidas em crianças negras. Matar um homem com gás dentro de um camburão, agredir professores em manifestações... VCS SÂO UMA CORJA DE SAFADOS!!!",1621936248158830599,0.97906527
"boa tarde gente, tem que matar esses terroristas de Brasília aí papo de enforcamento em praça pública e os caralho. bom domingo a todos",1612191827586580490,0.97913105
"Esses terroristas bolsonaristas la em Brasilia, puta merda morram",1612198030987468800,0.97916202
"esses bolsonazis de merda q tão tumultuando na BR e pedindo intervenção militar tem q tomar bomba de gás, tiro de borracha e cacetada pra aprender na prática o q é o militarismo q eles tanto idolatram 🤮🤮🤮",1587570757508497409,0.97916877
"Gleen  para de ser burro , vc e seu marido são homossexuais, se vocês tivesse la em Brasília na hora da invasão os bolsonaristas iriam dizer : deus , pátria e família, gays são aberração completa, iriam matar vocês 2 sem dúvidas \nPense nisso e para de defender esses lixos",1615875778008256513,0.98003737
A PM chega na favela sem pensar e mata um negro pq confundiu a quina da cama com arma. Chega em Brasília com vários golpistas terroristas quebrando o planalto e cometendo crimes e vão tomar água de coco?\n\nÉ bala neles,1612264285241053185,0.980493455
"Bandidos terroristas Bolsonaristas estão queimando ônibus e carros, depredando e tentando invadir a sede da Polícia Federal em Brasília. \nComo são terroristas, só levaram spray de pimenta na cara.\n\nSe fossem professores, levariam bala de borracha e bomba de gás lacrimogêneo. https://t.co/xMKAp3z1lo",1612686812295888900,0.98120157
"Bolsonarista são terroristas, merecem intervenção militar no rabo mesmo.",1612195523561246728,0.98126392
"@GayerGus Todos sem exceção são terroristas. Planejaram bombas em Brasília. Atacaram com granadas,  tiros e bombas a PF, atacando cidadãos por serem de esquerda. Atacam a democracia e a ordem. Nós não vamos ser reféns de bandidos, criminosos e fascistas. Talkei.",1612547406154895360,0.9812954199999999
"@mterezavinhal @sudornelles Ele fez foi muito certo. A extrema direita cai de pau em esquerdistas que se atravessarem no caminho deles. Vi várias mulheres sendo espancadas em manifestações, outras sendo xingadas das coisas mais horríveis só pq vestiam vermelho. Fogo nos fascistas",1620191797090881537,0.9813415400000001
"Cada Bolsominion que atacou Brasília hoje deveria ser neutralizado.  sem piedade.  \n\nEste é um ataque a todos os homens, mulheres e crianças no Brasil.  Que Deus proteja o @LulaOficial e castigue os bolsominions\n https://t.co/44AITkk6MQ",1612198844456132609,0.9816712400000001
"@PATRlOTAS O bolsonarismo é PODRE. Os terroristas bolsonaroistas que tentaram explodir um caminhão bomba em Brasília queriam dar de presente ao seu líder uma pilha de corpos de brasileiros mortos e estraçalhados. Pretendiam matar a mulheres, crianças, idosos, inocentes.",1607484853246623746,0.9822222199999999
"Bandidos terroristas Bolsonaristas estão queimando ônibus e carros, depredando e tentando invadir a sede da Polícia Federal em Brasília. \nComo são terroristas, só levaram spray de pimenta na cara.\n\nSe fossem professores, levariam bala de borracha e bomba de gás lacrimogêneo. https://t.co/xdf9Rqzo3L",1602677286184026113,0.9823411200000001
@beacardigan um colega meu falou que apoiava a intervenção militar e preferia ela que o lula na presidencia. tive vontade de morrer e matar ele\n\nobs: ele é negro,1587470723978756096,0.98290273
"@luglob20 @choquei bolsominios be like:\n bandido, vagabundo, preto e gay tem q mata, tem q libera arma pra mata, tem q ter intervenção militar pra mata, blablala ditadura pra mata\n\nbolsominions a semanas sem trabalha por pura paranoia e birra: oh mds q ato lindo, a policia esta oprimindo eles 😭",1612230377963196417,0.98316877
"@Rconstantino Intervenção militar imediatamente, e pode meter a porrada nesses vagabundos comunistas, kkk",1587485620691243008,0.9836085699999999
"Bater em Professor, durante manifestações por melhores condições de trabalho e salários; e, matar pretos e pobres! https://t.co/3Zyu8DlgYk",1612248046485520385,0.98431622
"Esses caras não queriam tanto uma intervenção militar? Não são adoradores de nazistas e etc?\nPor mim colocava todo mundo no paredão e fuzilava. São terroristas. Fodam-se eles.\nEm comunidade colocam helicóptero largando bala, caveirão pra entrar atirando... faltou isso ontem.",1612577533966585857,0.98470187
Tomara que todos os terroristas de Brasília hoje estejam mortos amanhã,1612166391288791040,0.98470187
"Terroristas apoiadores de Jair Bolsonaro, armados com um arsenal, tentaram explodir uma bomba no aeroporto de Brasília.\n\nQuantas pessoas precisarão morrer para que esses fascistas sejam rastreados, punidos e presos?",1607066805205438465,0.98470187
@IgrejaADMI @CelsoJFerreira @felipeneto Agente que conhece histora sabe como são as manifestações de Direita....olha a noite de cristais dos nazistas....as manifestações de Mussolini.....vcs são uns bandidos...deveriam ser fuzilados,1612614902799126528,0.98470187
"@luciah1000 Terroristas bolsonaristas tentaram explodir um caminhão de combustível no aeroporto de Brasília. Criminosos, bandidos, golpistas, fascistas… ANISTIA NUNCA MAIS! Vamos varrer vocês de Brasília!",1606862601941667840,0.98470187
"espero q esses bolsonaristas sem vergonha tomem um tiro de airsoft no meio do cu, vagabundo safados, pq não fazem intervenção militar na casa do caralho https://t.co/7q7IrmseRU",1612290188859801603,0.98470187
"Intervenção militar só se for estrangeira aliada do verdadeiro Brasil pra matar esses militares traidores e depor toda essa corja comunista, aí apoio de fato. Saco cheio desses vermes.",1613300642516279298,0.98470187
Nesse momento os bolsonaristas terroristas já fizeram a merda. Eu deixaria eles destruírem tuuuuudo! Botar fogo em Brasília pra todo mundo ficar chocado e a PM e força de segurança de Brasília se fuderem num grau sem precedentes!,1612175971515510790,0.98470187
"Maluco pede intervenção militar, pra metralhar petista, enforcar ministro, matar comunista e ai vai preso e pede direitos humanos KKKKK",1612791913224044545,0.98470187
"Bando de imbecil do caralho estão protestando por intervenção militar, literalmente pelo direito de não poderem mais protestar. Fascistas do caralho espero que morram na br",1587471960019189761,0.98470187
gente nada me deixa mais revoltado do que ver merda de brasileiro pedindo intervenção militar que merda que tem na cabeça meu deus que gente burra mal caráter nojenta por mim podia morrer todos,1612208438129590272,0.98470187
"""quero intervenção militar pra matar esses capetas petistas esse bando de satanás que votou no lula pra acabar com essa palhaçada de mulher com mulher"" \n-Um homem de família, obreiro da igreja. https://t.co/aBBLO89uIn",1587974417174482944,0.98470187
"pobre e preto jurando q vai ter intervenção militar, vai pro caralho maluco cê vai morrer kkkkkkjkkkk",1587369772823547905,0.98470187
Eu quero saber pq um preto carregando o pé de uma cama pode ser morto pq pensam ser um fuzil e esses terroristas fdp em Brasília não pegam nem um cacetete no lombo,1612233279528206338,0.98470187
"@Helderberga21 Mentirosos, maçonaria está intervindo contra o povo! Só idiota não vê. Vai ocorrer uma intervenção militar internacional! Todos os militares traidores adoradores de Gadu serão presos por alta traição! Pena de morte para esse parasita junto com seus políticos comunistas maçons!",1612135384011382784,0.98470187
@ORicardoGustavo @tcdsensato melhor que um nazifascistas pedindo e quase implorando para a intervenção militar que vai espancar voces na porrada e na bala kkkkk,1587853686893867008,0.98470187
"Bolsonaristas do caralho, tem que morrer umas pragas dessa... Vai pra rua pedir ""liberdade"" e ""intervenção militar"" sendo que são coisas extremamente opostas. Vsf bando de pau no cu do caralho",1587602327854354432,0.98470187
"Se fosse negros brigando por respeito duvido que iam usar só água neles igual nesses terroristas de Brasília, no mínimo iam tacar bala neles",1612168005139456002,0.98470187
"Eu quero que os bolsonaristas que estão trancando e pedindo intervenção militar, morram! Cambada de fdp.",1587806494439141376,0.98470187
"@FaleiroAirton Coisa boa. Tomara que matem, destruam tudo. Acabem com Brasília. Bolsonaristas não são comunistas, terroristas, assassinos, ladrões, criminosos. ELES FALAM ISSO!",1602630413553438722,0.98470187
"era só me dar um fuzil que eu resolvia o problema de Brasília rapidinho, tem que derrubar esses terroristas bolsonaristas desgraçados e ponto final",1612204467855982593,0.98470187
"Tomem bomba e bala seus vagabundos, bolsonaristas criminosos, terroristas!\nEsplanada! Brasília! Intervenção que vcs querem? Terão! Cadeia é muito pouco!",1612182108381892608,0.98470187
"Eu odeio bolsonaristas,eu odeio pobre burro que votou nesse cara e odeio do fundo do coração esses idiotas burros que não estudaram sobre intervenção militar, tomara que vocês queimem na pica do kpta",1587523095514025985,0.98470187
"@juniormelorn_ Esse lixo comunista merece ser extinto.nojento desse quer dizer que se levanta um cartaz pedindo intervenção militar é crime?manda esse nojento ir lá prender.verme comunista do foro de são Paulo.invadir supermercado pode né FDP comunista, MISERÁVEL",1605226953799245827,0.98470187
"Quando aconteceu a invasão do capitólio eu já sabia q ia acontecer no Brasil e infelizmente eu estava certo, brasileiro sempre querendo imitar as piores coisas do exterior\nGados estúpidos e imundos. Merecem bala no lombo. \n\nManifestantes burros em Brasília...",1612184629670281216,0.98470187
"Eles querem intervenção militar mas só se for pra matar preto, LGBTq+ e petistas https://t.co/Sw3jDGtRMt",1587450308007006208,0.98470187
mona que vontade de estar em brasília e descer o cacete nesses terroristas de merda,1612169707356049408,0.98470187
"Os bozóloides precisam entender que eles são terroristas e assassinos, pois desejam matar pessoas covardemente, o Múcio precisa ver essa reportagem de uma explosão de tanque, o de Brasília seria 2 vezes mais potente  https://t.co/PkWkKHtyWo",1610630233236856832,0.98470187
@ps_carvalho @77_frota CALA A BOCA COMUNISTA DE MERDA. QUEM É VC PRA JULGAR QUEM É BOM E RUIM? \n\nFASCISTINHA \nSTALINN MANDAVA MATAR PESSOAS POR ATOS ANTIDEMOCRATICOS \nNA VISÃO DE COMUNAS QUEM DIVERGIR TEM Q SER ELIMINADO https://t.co/lGKnia8ugh,1614958606985891843,0.98470187
"@Nelsinho_Hoff @2006Rodrigho @MarironiM @GayerGus Estavam lá fazendo o que? Exigindo golpe, pedindo intervenção militar em uma eleição justa e democrática? É isso que esses idosos estavam fazendo lá? Cadeia em todos eles. Fascistas nojentos. Que morram todos.",1612745951348772866,0.98470187
todos esses terroristas em Brasília merecem ir pro paredão democrático,1612180423806980096,0.9849132700000001
"Bolsonazis que não cansam de passar vergonha! Neste momento invadindo o congresso, pedindo intervenção militar! Merecem tiros, bombas e gás de pimenta na cara",1612169321777664002,0.98531195
"Vândalos. Bandidos. Terroristas. Nada mais a dizer sobre quem está em Brasília no Congresso Nacional. Merecem porrada, bala e cova. \nBolsonarismo é uma doença e deve ser tratada com psiquiatra. Bolsonarista bom é bolsonarista morto!",1612170571042770952,0.9853608899999999
Porrada nesses terroristas de Brasília,1612207183436865536,0.98553735
"Vergonhoso, quando é professor pedindo melhores salários a polícia sabe terminar com os protestos, agora contra vândalos e terroristas bolsonaristas eles vão tomar água de coco. Eu quero é bomba de gás, bala de borracha, esses escrotos merecem tomar cacete #Brazil #Brasilia",1612247905687027712,0.98568797
"@tempestas_mares @hamburguerziti @homoidiotas e eu sou banido do Twitter por ""discurso de ódio"" por dizer que a polícia devia matar os terroristas em brasília \n\ne tbm disse na cara de uns bolsominiom que eles deviam morrer e uma porra dessa ta de pé",1618772107382632448,0.98607602
queria jogar uma bomba nos bolsominions q tao manifestando hoje pedindo a porra da intervenção militar e explodir todos eles,1587892806701326342,0.98661214
eu espero que todos os terroristas de Brasília morram ainda hoje antes das 23:45,1612222952149229568,0.9872996199999999
"@LulaOficial @edinhosilva PRESIDENTE POR FAVOR PRENDA OS TERRORISTAS NAZISTAS QUE ESTÃO EM BRASÍLIA NESTE EXATO MOMENTO!🥺🥺🥺😭😭. PODE MANDAR ATIRAR NELES, MATAR ELES, NÃO TEM PROBLEMA NÃO! MATA ESSES BOLSONARISTAS TERRORISTAS PRESIDENTE POR FAVOR!!🥺🥺🥺😭😭😭😭♥️❤️♥️🚩🇧🇷🚩🇧🇷🚩🇧🇷🚩🇧🇷🚩🚩💪🚩💪🚩💪🚩",1612182017466138625,0.9885032199999999
Taca uma bomba nesses terroristas em brasília e manda logo pro inferno,1612201967975124994,0.988950785
Não meus amigos se a minha skincare tá sendo devolvida por causa destes CARALHOS destas manifestações de um monte de FASCISTA da puta que pariu eu vou matar todos os bolsominions que eu ver com as minhas próprias mões https://t.co/OyQTkSyE1L,1590095392724914176,0.98922422
Tem que matar esses vagabundos em Brasília. Polícia e BOLSOMINIONS! PARASITAS! Militares bandidos apoiam esses vermes!!!! Passou da hora de juntar quem é contra esses terroristas e partir pra cima! Patriota de cu é rola!,1612165000126402560,0.98924732
"Disse que não ia falar de política, mas eu queria que houvesse uma intervenção militar em cima desses bolsobostas,.mandando bala em cima deles igual é feito dentro das comunidades, mata eles também ué, são arruaceiros, bederneiros e terroristas, mate eles igual muitos inocentes,",1612548375353630723,0.98924732
podia cair uma bomba nuclear em Brasília agr e levar embora todos esses terroristas,1612183712342450179,0.98924732
Tem Q meter bala nesses terroristas ai de Brasília,1612208572309413889,0.98924732
MORTE A TODOS ESSES FILHOS DA PUTA DE BRASILIA!!! TERRORISTAS E POLICIAIS,1612223978642219008,0.98924732
"Todo nazista e todos que defendem manifestações nazistas merecem morrer queimados lentamente. TODOS, NAO SALVA UM",1587925804289179648,0.98924732
